Date,Commodity,Sector,Closing Price
2/18/2016,Gold,Precious Metals,1226.30
2/18/2016,Heating Oil,Energy,1.09
2/18/2016,Natural Gas,Energy,3.16
2/18/2016,Platinum,Precious Metals,945.60
2/18/2016,Rice,Agriculture,10.52
2/18/2016,Silver,Precious Metals,15.43
2/18/2016,Soybeans,Agriculture,878.50
2/18/2016,Wheat,Agriculture,459.75
2/19/2016,Crude Oil,Energy,30.60
2/19/2016,Gasoline,Energy,1.21
2/19/2016,Gold,Precious Metals,1230.80
2/19/2016,Heating Oil,Energy,1.04
2/19/2016,Natural Gas,Energy,3.23
2/19/2016,Platinum,Precious Metals,945.60
2/19/2016,Rice,Agriculture,10.51
2/19/2016,Silver,Precious Metals,15.37
2/19/2016,Soybeans,Agriculture,881.75
2/19/2016,Wheat,Agriculture,460.75
2/22/2016,Crude Oil,Energy,29.72
2/22/2016,Gasoline,Energy,1.25
2/22/2016,Gold,Precious Metals,1210.10
2/22/2016,Heating Oil,Energy,1.07
2/22/2016,Natural Gas,Energy,2.94
2/22/2016,Platinum,Precious Metals,927.80
2/22/2016,Rice,Agriculture,10.51
2/22/2016,Silver,Precious Metals,15.22
2/22/2016,Soybeans,Agriculture,884.50
2/22/2016,Wheat,Agriculture,462.75
2/23/2016,Crude Oil,Energy,33.34
2/23/2016,Gasoline,Energy,1.22
2/23/2016,Gold,Precious Metals,1222.60
2/23/2016,Heating Oil,Energy,1.04
2/23/2016,Natural Gas,Energy,2.80
2/23/2016,Platinum,Precious Metals,943.50
2/23/2016,Rice,Agriculture,10.70
2/23/2016,Silver,Precious Metals,15.28
2/23/2016,Soybeans,Agriculture,885.75
2/23/2016,Wheat,Agriculture,465.25
2/24/2016,Crude Oil,Energy,31.28
2/24/2016,Gasoline,Energy,1.28
2/24/2016,Gold,Precious Metals,1239.10
2/24/2016,Heating Oil,Energy,1.07
2/24/2016,Natural Gas,Energy,2.95
2/24/2016,Platinum,Precious Metals,943.70
2/24/2016,Rice,Agriculture,10.54
2/24/2016,Silver,Precious Metals,15.33
2/24/2016,Soybeans,Agriculture,889.25
2/24/2016,Wheat,Agriculture,468.25
2/25/2016,Crude Oil,Energy,32.19
2/25/2016,Gasoline,Energy,1.31
2/25/2016,Gold,Precious Metals,1238.80
2/25/2016,Heating Oil,Energy,1.08
2/25/2016,Natural Gas,Energy,2.93
2/25/2016,Platinum,Precious Metals,927.00
2/25/2016,Rice,Agriculture,10.39
2/25/2016,Silver,Precious Metals,15.20
2/25/2016,Soybeans,Agriculture,895.75
2/25/2016,Wheat,Agriculture,477.00
2/26/2016,Crude Oil,Energy,33.04
2/26/2016,Gasoline,Energy,1.30
2/26/2016,Gold,Precious Metals,1220.40
2/26/2016,Heating Oil,Energy,1.07
2/26/2016,Natural Gas,Energy,2.87
2/26/2016,Platinum,Precious Metals,915.10
2/26/2016,Rice,Agriculture,10.35
2/26/2016,Silver,Precious Metals,14.71
2/26/2016,Soybeans,Agriculture,896.00
2/26/2016,Wheat,Agriculture,475.75
2/29/2016,Crude Oil,Energy,32.72
2/29/2016,Gasoline,Energy,1.32
2/29/2016,Gold,Precious Metals,1234.40
2/29/2016,Heating Oil,Energy,1.09
2/29/2016,Natural Gas,Energy,2.94
2/29/2016,Platinum,Precious Metals,934.30
2/29/2016,Rice,Agriculture,10.33
2/29/2016,Silver,Precious Metals,14.92
2/29/2016,Soybeans,Agriculture,892.25
2/29/2016,Wheat,Agriculture,478.25
3/1/2016,Crude Oil,Energy,33.90
3/1/2016,Gasoline,Energy,1.30
3/1/2016,Gold,Precious Metals,1230.80
3/1/2016,Heating Oil,Energy,1.10
3/1/2016,Natural Gas,Energy,2.88
3/1/2016,Platinum,Precious Metals,936.70
3/1/2016,Rice,Agriculture,10.47
3/1/2016,Silver,Precious Metals,14.76
3/1/2016,Soybeans,Agriculture,897.75
3/1/2016,Wheat,Agriculture,477.00
3/2/2016,Crude Oil,Energy,34.75
3/2/2016,Gasoline,Energy,1.31
3/2/2016,Gold,Precious Metals,1241.80
3/2/2016,Heating Oil,Energy,1.11
3/2/2016,Natural Gas,Energy,3.00
3/2/2016,Platinum,Precious Metals,936.20
3/2/2016,Rice,Agriculture,10.34
3/2/2016,Silver,Precious Metals,15.02
3/2/2016,Soybeans,Agriculture,897.75
3/2/2016,Wheat,Agriculture,462.50
3/3/2016,Crude Oil,Energy,34.73
3/3/2016,Gasoline,Energy,1.30
3/3/2016,Gold,Precious Metals,1258.20
3/3/2016,Heating Oil,Energy,1.12
3/3/2016,Natural Gas,Energy,2.89
3/3/2016,Platinum,Precious Metals,942.70
3/3/2016,Rice,Agriculture,10.55
3/3/2016,Silver,Precious Metals,15.15
3/3/2016,Soybeans,Agriculture,897.50
3/3/2016,Wheat,Agriculture,462.50
3/4/2016,Crude Oil,Energy,34.66
3/4/2016,Gasoline,Energy,1.33
3/4/2016,Gold,Precious Metals,1270.70
3/4/2016,Heating Oil,Energy,1.16
3/4/2016,Natural Gas,Energy,3.09
3/4/2016,Platinum,Precious Metals,986.30
3/4/2016,Rice,Agriculture,10.55
3/4/2016,Silver,Precious Metals,15.69
3/4/2016,Soybeans,Agriculture,902.00
3/4/2016,Wheat,Agriculture,463.00
3/7/2016,Crude Oil,Energy,36.20
3/7/2016,Gasoline,Energy,1.39
3/7/2016,Gold,Precious Metals,1264.00
3/7/2016,Heating Oil,Energy,1.22
3/7/2016,Natural Gas,Energy,3.19
3/7/2016,Platinum,Precious Metals,1002.00
3/7/2016,Rice,Agriculture,10.45
3/7/2016,Silver,Precious Metals,15.63
3/7/2016,Soybeans,Agriculture,910.25
3/7/2016,Wheat,Agriculture,466.50
3/8/2016,Crude Oil,Energy,37.94
3/8/2016,Gasoline,Energy,1.39
3/8/2016,Gold,Precious Metals,1262.90
3/8/2016,Heating Oil,Energy,1.20
3/8/2016,Natural Gas,Energy,3.01
3/8/2016,Platinum,Precious Metals,989.40
3/8/2016,Rice,Agriculture,10.38
3/8/2016,Silver,Precious Metals,15.39
3/8/2016,Soybeans,Agriculture,905.25
3/8/2016,Wheat,Agriculture,466.75
3/9/2016,Crude Oil,Energy,36.36
3/9/2016,Gasoline,Energy,1.47
3/9/2016,Gold,Precious Metals,1257.40
3/9/2016,Heating Oil,Energy,1.23
3/9/2016,Natural Gas,Energy,3.03
3/9/2016,Platinum,Precious Metals,982.80
3/9/2016,Rice,Agriculture,10.41
3/9/2016,Silver,Precious Metals,15.37
3/9/2016,Soybeans,Agriculture,910.50
3/9/2016,Wheat,Agriculture,463.00
3/10/2016,Crude Oil,Energy,38.17
3/10/2016,Gasoline,Energy,1.44
3/10/2016,Gold,Precious Metals,1272.80
3/10/2016,Heating Oil,Energy,1.22
3/10/2016,Natural Gas,Energy,3.17
3/10/2016,Platinum,Precious Metals,977.70
3/10/2016,Rice,Agriculture,10.31
3/10/2016,Silver,Precious Metals,15.55
3/10/2016,Soybeans,Agriculture,909.00
3/10/2016,Wheat,Agriculture,463.00
3/11/2016,Crude Oil,Energy,37.99
3/11/2016,Gasoline,Energy,1.44
3/11/2016,Gold,Precious Metals,1259.40
3/11/2016,Heating Oil,Energy,1.23
3/11/2016,Natural Gas,Energy,3.14
3/11/2016,Platinum,Precious Metals,969.70
3/11/2016,Rice,Agriculture,10.27
3/11/2016,Silver,Precious Metals,15.61
3/11/2016,Soybeans,Agriculture,916.00
3/11/2016,Wheat,Agriculture,471.00
3/14/2016,Crude Oil,Energy,38.17
3/14/2016,Gasoline,Energy,1.46
3/14/2016,Gold,Precious Metals,1245.10
3/14/2016,Heating Oil,Energy,1.21
3/14/2016,Natural Gas,Energy,3.46
3/14/2016,Platinum,Precious Metals,965.40
3/14/2016,Rice,Agriculture,10.19
3/14/2016,Silver,Precious Metals,15.52
3/14/2016,Soybeans,Agriculture,909.00
3/14/2016,Wheat,Agriculture,476.75
3/15/2016,Crude Oil,Energy,37.37
3/15/2016,Gasoline,Energy,1.44
3/15/2016,Gold,Precious Metals,1231.00
3/15/2016,Heating Oil,Energy,1.19
3/15/2016,Natural Gas,Energy,3.64
3/15/2016,Platinum,Precious Metals,959.80
3/15/2016,Rice,Agriculture,10.07
3/15/2016,Silver,Precious Metals,15.26
3/15/2016,Soybeans,Agriculture,910.75
3/15/2016,Wheat,Agriculture,464.00
3/16/2016,Crude Oil,Energy,36.74
3/16/2016,Gasoline,Energy,1.47
3/16/2016,Gold,Precious Metals,1229.80
3/16/2016,Heating Oil,Energy,1.26
3/16/2016,Natural Gas,Energy,3.70
3/16/2016,Platinum,Precious Metals,989.10
3/16/2016,Rice,Agriculture,10.03
3/16/2016,Silver,Precious Metals,16.03
3/16/2016,Soybeans,Agriculture,918.25
3/16/2016,Wheat,Agriculture,473.50
3/17/2016,Crude Oil,Energy,38.59
3/17/2016,Gasoline,Energy,1.47
3/17/2016,Gold,Precious Metals,1265.00
3/17/2016,Heating Oil,Energy,1.26
3/17/2016,Natural Gas,Energy,3.62
3/17/2016,Platinum,Precious Metals,989.10
3/17/2016,Rice,Agriculture,9.69
3/17/2016,Silver,Precious Metals,16.03
3/17/2016,Soybeans,Agriculture,913.50
3/17/2016,Wheat,Agriculture,475.75
3/18/2016,Crude Oil,Energy,40.25
3/18/2016,Gasoline,Energy,1.46
3/18/2016,Gold,Precious Metals,1254.30
3/18/2016,Heating Oil,Energy,1.25
3/18/2016,Natural Gas,Energy,3.72
3/18/2016,Platinum,Precious Metals,970.50
3/18/2016,Rice,Agriculture,9.76
3/18/2016,Silver,Precious Metals,15.81
3/18/2016,Soybeans,Agriculture,904.75
3/18/2016,Wheat,Agriculture,474.75
3/21/2016,Crude Oil,Energy,39.06
3/21/2016,Gasoline,Energy,1.49
3/21/2016,Gold,Precious Metals,1244.20
3/21/2016,Heating Oil,Energy,1.25
3/21/2016,Natural Gas,Energy,3.80
3/21/2016,Platinum,Precious Metals,981.80
3/21/2016,Rice,Agriculture,9.80
3/21/2016,Silver,Precious Metals,15.85
3/21/2016,Soybeans,Agriculture,908.00
3/21/2016,Wheat,Agriculture,474.00
3/22/2016,Crude Oil,Energy,41.59
3/22/2016,Gasoline,Energy,1.53
3/22/2016,Gold,Precious Metals,1248.60
3/22/2016,Heating Oil,Energy,1.26
3/22/2016,Natural Gas,Energy,3.63
3/22/2016,Platinum,Precious Metals,996.80
3/22/2016,Rice,Agriculture,9.79
3/22/2016,Silver,Precious Metals,15.89
3/22/2016,Soybeans,Agriculture,904.50
3/22/2016,Wheat,Agriculture,463.00
3/23/2016,Crude Oil,Energy,41.19
3/23/2016,Gasoline,Energy,1.48
3/23/2016,Gold,Precious Metals,1225.60
3/23/2016,Heating Oil,Energy,1.22
3/23/2016,Natural Gas,Energy,3.71
3/23/2016,Platinum,Precious Metals,961.70
3/23/2016,Rice,Agriculture,9.75
3/23/2016,Silver,Precious Metals,15.27
3/23/2016,Soybeans,Agriculture,916.75
3/23/2016,Wheat,Agriculture,457.00
3/24/2016,Crude Oil,Energy,39.73
3/24/2016,Gasoline,Energy,1.49
3/24/2016,Gold,Precious Metals,1223.50
3/24/2016,Heating Oil,Energy,1.21
3/24/2016,Natural Gas,Energy,3.65
3/24/2016,Platinum,Precious Metals,953.50
3/24/2016,Rice,Agriculture,9.85
3/24/2016,Silver,Precious Metals,15.20
3/24/2016,Soybeans,Agriculture,928.25
3/24/2016,Wheat,Agriculture,460.25
3/28/2016,Crude Oil,Energy,39.55
3/28/2016,Gasoline,Energy,1.50
3/28/2016,Gold,Precious Metals,1222.00
3/28/2016,Heating Oil,Energy,1.19
3/28/2016,Natural Gas,Energy,3.60
3/28/2016,Platinum,Precious Metals,946.20
3/28/2016,Rice,Agriculture,9.95
3/28/2016,Silver,Precious Metals,15.19
3/28/2016,Soybeans,Agriculture,936.25
3/28/2016,Wheat,Agriculture,447.25
3/29/2016,Crude Oil,Energy,39.32
3/29/2016,Gasoline,Energy,1.48
3/29/2016,Gold,Precious Metals,1237.50
3/29/2016,Heating Oil,Energy,1.17
3/29/2016,Natural Gas,Energy,3.80
3/29/2016,Platinum,Precious Metals,967.00
3/29/2016,Rice,Agriculture,9.85
3/29/2016,Silver,Precious Metals,15.23
3/29/2016,Soybeans,Agriculture,964.50
3/29/2016,Wheat,Agriculture,458.75
3/30/2016,Crude Oil,Energy,38.52
3/30/2016,Gasoline,Energy,1.47
3/30/2016,Gold,Precious Metals,1228.60
3/30/2016,Heating Oil,Energy,1.17
3/30/2016,Natural Gas,Energy,3.65
3/30/2016,Platinum,Precious Metals,966.20
3/30/2016,Rice,Agriculture,9.79
3/30/2016,Silver,Precious Metals,15.21
3/30/2016,Soybeans,Agriculture,956.25
3/30/2016,Wheat,Agriculture,467.50
3/31/2016,Crude Oil,Energy,38.30
3/31/2016,Gasoline,Energy,1.45
3/31/2016,Gold,Precious Metals,1235.60
3/31/2016,Heating Oil,Energy,1.19
3/31/2016,Natural Gas,Energy,3.81
3/31/2016,Platinum,Precious Metals,977.50
3/31/2016,Rice,Agriculture,9.89
3/31/2016,Silver,Precious Metals,15.46
3/31/2016,Soybeans,Agriculture,964.25
3/31/2016,Wheat,Agriculture,466.75
4/1/2016,Crude Oil,Energy,38.14
4/1/2016,Gasoline,Energy,1.40
4/1/2016,Gold,Precious Metals,1223.50
4/1/2016,Heating Oil,Energy,1.13
4/1/2016,Natural Gas,Energy,3.87
4/1/2016,Platinum,Precious Metals,955.20
4/1/2016,Rice,Agriculture,10.22
4/1/2016,Silver,Precious Metals,15.05
4/1/2016,Soybeans,Agriculture,963.00
4/1/2016,Wheat,Agriculture,467.50
4/4/2016,Crude Oil,Energy,35.50
4/4/2016,Gasoline,Energy,1.38
4/4/2016,Gold,Precious Metals,1219.30
4/4/2016,Heating Oil,Energy,1.09
4/4/2016,Natural Gas,Energy,4.01
4/4/2016,Platinum,Precious Metals,943.50
4/4/2016,Rice,Agriculture,10.32
4/4/2016,Silver,Precious Metals,14.94
4/4/2016,Soybeans,Agriculture,994.75
4/4/2016,Wheat,Agriculture,481.00
4/5/2016,Crude Oil,Energy,35.50
4/5/2016,Gasoline,Energy,1.38
4/5/2016,Gold,Precious Metals,1229.60
4/5/2016,Heating Oil,Energy,1.07
4/5/2016,Natural Gas,Energy,4.09
4/5/2016,Platinum,Precious Metals,951.60
4/5/2016,Rice,Agriculture,10.26
4/5/2016,Silver,Precious Metals,15.12
4/5/2016,Soybeans,Agriculture,1019.00
4/5/2016,Wheat,Agriculture,494.25
4/6/2016,Crude Oil,Energy,36.52
4/6/2016,Gasoline,Energy,1.39
4/6/2016,Gold,Precious Metals,1223.80
4/6/2016,Heating Oil,Energy,1.14
4/6/2016,Natural Gas,Energy,4.36
4/6/2016,Platinum,Precious Metals,944.70
4/6/2016,Rice,Agriculture,10.36
4/6/2016,Silver,Precious Metals,15.05
4/6/2016,Soybeans,Agriculture,1027.50
4/6/2016,Wheat,Agriculture,512.25
4/7/2016,Crude Oil,Energy,37.76
4/7/2016,Gasoline,Energy,1.38
4/7/2016,Gold,Precious Metals,1237.50
4/7/2016,Heating Oil,Energy,1.13
4/7/2016,Natural Gas,Energy,4.28
4/7/2016,Platinum,Precious Metals,954.70
4/7/2016,Rice,Agriculture,10.65
4/7/2016,Silver,Precious Metals,15.16
4/7/2016,Soybeans,Agriculture,996.25
4/7/2016,Wheat,Agriculture,503.50
4/8/2016,Crude Oil,Energy,37.52
4/8/2016,Gasoline,Energy,1.46
4/8/2016,Gold,Precious Metals,1243.80
4/8/2016,Heating Oil,Energy,1.20
4/8/2016,Natural Gas,Energy,4.15
4/8/2016,Platinum,Precious Metals,968.40
4/8/2016,Rice,Agriculture,10.93
4/8/2016,Silver,Precious Metals,15.38
4/8/2016,Soybeans,Agriculture,1009.75
4/8/2016,Wheat,Agriculture,474.00
4/11/2016,Crude Oil,Energy,39.72
4/11/2016,Gasoline,Energy,1.51
4/11/2016,Gold,Precious Metals,1258.00
4/11/2016,Heating Oil,Energy,1.21
4/11/2016,Natural Gas,Energy,4.27
4/11/2016,Platinum,Precious Metals,990.80
4/11/2016,Rice,Agriculture,10.76
4/11/2016,Silver,Precious Metals,15.98
4/11/2016,Soybeans,Agriculture,1027.25
4/11/2016,Wheat,Agriculture,477.75
4/12/2016,Crude Oil,Energy,40.35
4/12/2016,Gasoline,Energy,1.53
4/12/2016,Gold,Precious Metals,1260.90
4/12/2016,Heating Oil,Energy,1.28
4/12/2016,Natural Gas,Energy,4.49
4/12/2016,Platinum,Precious Metals,999.70
4/12/2016,Rice,Agriculture,11.09
4/12/2016,Silver,Precious Metals,16.22
4/12/2016,Soybeans,Agriculture,1028.50
4/12/2016,Wheat,Agriculture,487.75
4/13/2016,Crude Oil,Energy,41.63
4/13/2016,Gasoline,Energy,1.53
4/13/2016,Gold,Precious Metals,1248.30
4/13/2016,Heating Oil,Energy,1.27
4/13/2016,Natural Gas,Energy,4.37
4/13/2016,Platinum,Precious Metals,1003.00
4/13/2016,Rice,Agriculture,11.20
4/13/2016,Silver,Precious Metals,16.33
4/13/2016,Soybeans,Agriculture,1027.50
4/13/2016,Wheat,Agriculture,483.50
4/14/2016,Crude Oil,Energy,41.54
4/14/2016,Gasoline,Energy,1.51
4/14/2016,Gold,Precious Metals,1226.50
4/14/2016,Heating Oil,Energy,1.26
4/14/2016,Natural Gas,Energy,4.24
4/14/2016,Platinum,Precious Metals,992.90
4/14/2016,Rice,Agriculture,11.10
4/14/2016,Silver,Precious Metals,16.17
4/14/2016,Soybeans,Agriculture,1029.75
4/14/2016,Wheat,Agriculture,485.50
4/15/2016,Crude Oil,Energy,41.43
4/15/2016,Gasoline,Energy,1.48
4/15/2016,Gold,Precious Metals,1234.60
4/15/2016,Heating Oil,Energy,1.24
4/15/2016,Natural Gas,Energy,4.34
4/15/2016,Platinum,Precious Metals,989.90
4/15/2016,Rice,Agriculture,11.01
4/15/2016,Silver,Precious Metals,16.31
4/15/2016,Soybeans,Agriculture,1043.75
4/15/2016,Wheat,Agriculture,488.50
4/18/2016,Crude Oil,Energy,38.75
4/18/2016,Gasoline,Energy,1.46
4/18/2016,Gold,Precious Metals,1235.00
4/18/2016,Heating Oil,Energy,1.24
4/18/2016,Natural Gas,Energy,4.02
4/18/2016,Platinum,Precious Metals,977.80
4/18/2016,Rice,Agriculture,11.12
4/18/2016,Silver,Precious Metals,16.25
4/18/2016,Soybeans,Agriculture,1030.00
4/18/2016,Wheat,Agriculture,487.75
4/19/2016,Crude Oil,Energy,40.04
4/19/2016,Gasoline,Energy,1.50
4/19/2016,Gold,Precious Metals,1254.30
4/19/2016,Heating Oil,Energy,1.27
4/19/2016,Natural Gas,Energy,3.98
4/19/2016,Platinum,Precious Metals,1015.70
4/19/2016,Rice,Agriculture,11.34
4/19/2016,Silver,Precious Metals,16.97
4/19/2016,Soybeans,Agriculture,1034.00
4/19/2016,Wheat,Agriculture,470.75
4/20/2016,Crude Oil,Energy,40.80
4/20/2016,Gasoline,Energy,1.53
4/20/2016,Gold,Precious Metals,1254.40
4/20/2016,Heating Oil,Energy,1.34
4/20/2016,Natural Gas,Energy,4.19
4/20/2016,Platinum,Precious Metals,1028.10
4/20/2016,Rice,Agriculture,11.45
4/20/2016,Silver,Precious Metals,17.14
4/20/2016,Soybeans,Agriculture,1012.25
4/20/2016,Wheat,Agriculture,471.25
4/21/2016,Crude Oil,Energy,43.97
4/21/2016,Gasoline,Energy,1.53
4/21/2016,Gold,Precious Metals,1250.30
4/21/2016,Heating Oil,Energy,1.31
4/21/2016,Natural Gas,Energy,4.25
4/21/2016,Platinum,Precious Metals,1031.90
4/21/2016,Rice,Agriculture,11.45
4/21/2016,Silver,Precious Metals,17.14
4/21/2016,Soybeans,Agriculture,1034.75
4/21/2016,Wheat,Agriculture,463.25
4/22/2016,Crude Oil,Energy,43.42
4/22/2016,Gasoline,Energy,1.55
4/22/2016,Gold,Precious Metals,1230.00
4/22/2016,Heating Oil,Energy,1.32
4/22/2016,Natural Gas,Energy,4.26
4/22/2016,Platinum,Precious Metals,1011.20
4/22/2016,Rice,Agriculture,11.38
4/22/2016,Silver,Precious Metals,16.95
4/22/2016,Soybeans,Agriculture,1026.50
4/22/2016,Wheat,Agriculture,463.75
4/25/2016,Crude Oil,Energy,43.75
4/25/2016,Gasoline,Energy,1.53
4/25/2016,Gold,Precious Metals,1240.20
4/25/2016,Heating Oil,Energy,1.30
4/25/2016,Natural Gas,Energy,4.41
4/25/2016,Platinum,Precious Metals,1018.50
4/25/2016,Rice,Agriculture,11.41
4/25/2016,Silver,Precious Metals,17.06
4/25/2016,Soybeans,Agriculture,1084.00
4/25/2016,Wheat,Agriculture,456.50
4/26/2016,Crude Oil,Energy,42.96
4/26/2016,Gasoline,Energy,1.58
4/26/2016,Gold,Precious Metals,1243.40
4/26/2016,Heating Oil,Energy,1.34
4/26/2016,Natural Gas,Energy,4.40
4/26/2016,Platinum,Precious Metals,1020.10
4/26/2016,Rice,Agriculture,11.22
4/26/2016,Silver,Precious Metals,17.16
4/26/2016,Soybeans,Agriculture,1078.25
4/26/2016,Wheat,Agriculture,461.25
4/27/2016,Crude Oil,Energy,44.64
4/27/2016,Gasoline,Energy,1.59
4/27/2016,Gold,Precious Metals,1250.40
4/27/2016,Heating Oil,Energy,1.38
4/27/2016,Natural Gas,Energy,4.19
4/27/2016,Platinum,Precious Metals,1025.40
4/27/2016,Rice,Agriculture,11.40
4/27/2016,Silver,Precious Metals,17.34
4/27/2016,Soybeans,Agriculture,1072.00
4/27/2016,Wheat,Agriculture,459.00
4/28/2016,Crude Oil,Energy,45.30
4/28/2016,Gasoline,Energy,1.61
4/28/2016,Gold,Precious Metals,1266.40
4/28/2016,Heating Oil,Energy,1.41
4/28/2016,Natural Gas,Energy,4.13
4/28/2016,Platinum,Precious Metals,1050.70
4/28/2016,Rice,Agriculture,11.49
4/28/2016,Silver,Precious Metals,17.59
4/28/2016,Soybeans,Agriculture,1065.00
4/28/2016,Wheat,Agriculture,468.00
4/29/2016,Crude Oil,Energy,45.90
4/29/2016,Gasoline,Energy,1.60
4/29/2016,Gold,Precious Metals,1290.50
4/29/2016,Heating Oil,Energy,1.39
4/29/2016,Natural Gas,Energy,4.05
4/29/2016,Platinum,Precious Metals,1078.40
4/29/2016,Rice,Agriculture,11.82
4/29/2016,Silver,Precious Metals,17.82
4/29/2016,Soybeans,Agriculture,1064.50
4/29/2016,Wheat,Agriculture,474.75
5/2/2016,Crude Oil,Energy,45.59
5/2/2016,Gasoline,Energy,1.56
5/2/2016,Gold,Precious Metals,1295.80
5/2/2016,Heating Oil,Energy,1.36
5/2/2016,Natural Gas,Energy,3.87
5/2/2016,Platinum,Precious Metals,1086.40
5/2/2016,Rice,Agriculture,11.69
5/2/2016,Silver,Precious Metals,17.68
5/2/2016,Soybeans,Agriculture,1080.25
5/2/2016,Wheat,Agriculture,474.75
5/3/2016,Crude Oil,Energy,44.92
5/3/2016,Gasoline,Energy,1.51
5/3/2016,Gold,Precious Metals,1291.80
5/3/2016,Heating Oil,Energy,1.33
5/3/2016,Natural Gas,Energy,3.83
5/3/2016,Platinum,Precious Metals,1071.60
5/3/2016,Rice,Agriculture,11.93
5/3/2016,Silver,Precious Metals,17.50
5/3/2016,Soybeans,Agriculture,1075.25
5/3/2016,Wheat,Agriculture,481.75
5/4/2016,Crude Oil,Energy,43.85
5/4/2016,Gasoline,Energy,1.49
5/4/2016,Gold,Precious Metals,1274.40
5/4/2016,Heating Oil,Energy,1.33
5/4/2016,Natural Gas,Energy,3.73
5/4/2016,Platinum,Precious Metals,1055.60
5/4/2016,Rice,Agriculture,12.11
5/4/2016,Silver,Precious Metals,17.30
5/4/2016,Soybeans,Agriculture,1071.50
5/4/2016,Wheat,Agriculture,480.00
5/5/2016,Crude Oil,Energy,44.04
5/5/2016,Gasoline,Energy,1.49
5/5/2016,Gold,Precious Metals,1272.30
5/5/2016,Heating Oil,Energy,1.33
5/5/2016,Natural Gas,Energy,3.65
5/5/2016,Platinum,Precious Metals,1063.80
5/5/2016,Rice,Agriculture,12.15
5/5/2016,Silver,Precious Metals,17.33
5/5/2016,Soybeans,Agriculture,1074.25
5/5/2016,Wheat,Agriculture,468.75
5/6/2016,Crude Oil,Energy,44.52
5/6/2016,Gasoline,Energy,1.50
5/6/2016,Gold,Precious Metals,1294.00
5/6/2016,Heating Oil,Energy,1.34
5/6/2016,Natural Gas,Energy,3.56
5/6/2016,Platinum,Precious Metals,1085.10
5/6/2016,Rice,Agriculture,11.85
5/6/2016,Silver,Precious Metals,17.53
5/6/2016,Soybeans,Agriculture,1058.50
5/6/2016,Wheat,Agriculture,467.75
5/9/2016,Crude Oil,Energy,45.00
5/9/2016,Gasoline,Energy,1.44
5/9/2016,Gold,Precious Metals,1266.60
5/9/2016,Heating Oil,Energy,1.29
5/9/2016,Natural Gas,Energy,3.62
5/9/2016,Platinum,Precious Metals,1046.80
5/9/2016,Rice,Agriculture,11.77
5/9/2016,Silver,Precious Metals,17.09
5/9/2016,Soybeans,Agriculture,1054.75
5/9/2016,Wheat,Agriculture,462.00
5/10/2016,Crude Oil,Energy,43.25
5/10/2016,Gasoline,Energy,1.49
5/10/2016,Gold,Precious Metals,1264.80
5/10/2016,Heating Oil,Energy,1.34
5/10/2016,Natural Gas,Energy,3.62
5/10/2016,Platinum,Precious Metals,1049.30
5/10/2016,Rice,Agriculture,11.62
5/10/2016,Silver,Precious Metals,17.09
5/10/2016,Soybeans,Agriculture,1085.50
5/10/2016,Wheat,Agriculture,464.00
5/11/2016,Crude Oil,Energy,44.60
5/11/2016,Gasoline,Energy,1.58
5/11/2016,Gold,Precious Metals,1275.50
5/11/2016,Heating Oil,Energy,1.40
5/11/2016,Natural Gas,Energy,3.66
5/11/2016,Platinum,Precious Metals,1066.10
5/11/2016,Rice,Agriculture,11.57
5/11/2016,Silver,Precious Metals,17.32
5/11/2016,Soybeans,Agriculture,1079.75
5/11/2016,Wheat,Agriculture,466.00
5/12/2016,Crude Oil,Energy,46.00
5/12/2016,Gasoline,Energy,1.59
5/12/2016,Gold,Precious Metals,1271.20
5/12/2016,Heating Oil,Energy,1.41
